TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
# topres19th:original_license = CC-BY-NC-SA 4.0
# topres19th:fname = 10814760_Dorchester1860
# topres19th:issue_date = 1867-10-17
# topres19th:decade = 1860
# topres19th:ocr_quality_mean = 0.9037
# topres19th:ocr_quality_sd = 0.1721
# topres19th:word_count = 245
# topres19th:publication_title = Dorset County Chronicle, etc.
# topres19th:place_publication = Dorchester
SOMERSETSHIRE	B-LOC	O	O	O	O	O	Q23157	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

YEOVIL	B-LOC	O	O	O	O	O	Q550110	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Charge	O	O	O	O	O	O	O	O	
op	O	O	O	O	O	O	O	O	
Embezzlement	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	NoSpaceAfter
On	O	O	O	O	O	O	O	O	
Saturday	O	O	O	O	O	O	O	O	
last	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
before	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Mayor	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Richard	O	O	O	O	O	O	O	O	
Saunders	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
charged	O	O	O	O	O	O	O	O	
with	O	O	O	O	O	O	O	O	
embezzling	O	O	O	O	O	O	O	O	
£1	O	O	O	O	O	O	O	O	
9s	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
6d	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Great	O	O	O	O	O	O	O	O	
Western	O	O	O	O	O	O	O	O	
Railway	O	O	O	O	O	O	O	O	
Company	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Prisoner	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
employ	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
company	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
witnesses	O	O	O	O	O	O	O	O	
were	O	O	O	O	O	O	O	O	
called	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
prove	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	
received	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
money	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
Mr	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Rowe	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
iron	O	O	O	O	O	O	O	O	
founder	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
Yeovil	B-LOC	O	O	O	O	O	Q550110	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	
not	O	O	O	O	O	O	O	O	
accounted	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
it	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

He	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
remanded	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
further	O	O	O	O	O	O	O	O	
evidence	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
other	O	O	O	O	O	O	O	O	
charges	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

A	O	O	O	O	O	O	O	O	
Mad	O	O	O	O	O	O	O	O	
Freak	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

—	O	O	O	O	O	O	O	O	NoSpaceAfter
A	O	O	O	O	O	O	O	O	
night	O	O	O	O	O	O	O	O	
or	O	O	O	O	O	O	O	O	
two	O	O	O	O	O	O	O	O	
since	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
gentleman	O	O	O	O	O	O	O	O	
who	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
either	O	O	O	O	O	O	O	O	
mad	O	O	O	O	O	O	O	O	
or	O	O	O	O	O	O	O	O	
elevated	O	O	O	O	O	O	O	O	
hired	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
fly	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Mermaid	B-BUILDING	O	O	O	O	O	NIL	O	
Hotel	I-BUILDING	O	O	O	O	O	NIL	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
requested	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
driven	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
neighbouring	O	O	O	O	O	O	O	O	
town	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
driver	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Lolock	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
noticed	O	O	O	O	O	O	O	O	
on	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
way	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
his	O	O	O	O	O	O	O	O	
face	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
playing	O	O	O	O	O	O	O	O	
some	O	O	O	O	O	O	O	O	
strange	O	O	O	O	O	O	O	O	
antics	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
attributed	O	O	O	O	O	O	O	O	
it	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
indulging	O	O	O	O	O	O	O	O	
too	O	O	O	O	O	O	O	O	
freely	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
strong	O	O	O	O	O	O	O	O	
drink	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Temp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
midnight	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
near	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
destination	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
stranger	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
he	O	O	O	O	O	O	O	O	
suddenly	O	O	O	O	O	O	O	O	
popped	O	O	O	O	O	O	O	O	
his	O	O	O	O	O	O	O	O	
head	O	O	O	O	O	O	O	O	
outside	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
window	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
fly	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
declared	O	O	O	O	O	O	O	O	
he	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
Fenian	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
pointed	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
pistol	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
head	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
unoffending	O	O	O	O	O	O	O	O	
driver	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
declaring	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
he	O	O	O	O	O	O	O	O	
would	O	O	O	O	O	O	O	O	
shoot	O	O	O	O	O	O	O	O	
him	O	O	O	O	O	O	O	O	
if	O	O	O	O	O	O	O	O	
he	O	O	O	O	O	O	O	O	
did	O	O	O	O	O	O	O	O	
not	O	O	O	O	O	O	O	O	
instantly	O	O	O	O	O	O	O	O	
stop	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Trembling	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
every	O	O	O	O	O	O	O	O	
Umb	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Lolock	O	O	O	O	O	O	O	O	
alighted	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
requested	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
selfdubbed	O	O	O	O	O	O	O	O	
Fenian	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
alight	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
man	O	O	O	O	O	O	O	O	
with	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
pistol	O	O	O	O	O	O	O	O	
did	O	O	O	O	O	O	O	O	
so	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Lolock	O	O	O	O	O	O	O	O	
jumped	O	O	O	O	O	O	O	O	
on	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
box	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
drove	O	O	O	O	O	O	O	O	
back	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
Yeovil	B-LOC	O	O	O	O	O	Q550110	O	
at	O	O	O	O	O	O	O	O	
full	O	O	O	O	O	O	O	O	
speed	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
leaving	O	O	O	O	O	O	O	O	
his	O	O	O	O	O	O	O	O	
astonished	O	O	O	O	O	O	O	O	
fare	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
few	O	O	O	O	O	O	O	O	
miles	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
home	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
middle	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
road	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

He	O	O	O	O	O	O	O	O	
had	O	O	O	O	O	O	O	O	
previously	O	O	O	O	O	O	O	O	
paid	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
journey	O	O	O	O	O	O	O	O	
;	O	O	O	O	O	O	O	O	
but	O	O	O	O	O	O	O	O	
Lolock	O	O	O	O	O	O	O	O	
did	O	O	O	O	O	O	O	O	
not	O	O	O	O	O	O	O	O	
stop	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
receive	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
usual	O	O	O	O	O	O	O	O	
gratuity	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:document_id = 10815043_Dorchester1860
# hipe2022:date = 1867-04-11
# hipe2022:language = en
# hipe2022:dataset = topres19th
# hipe2022:split = dev
# hipe2022:converter_version = v2022-02-04
# hipe2022:document_type = newspaper
# hipe2022:original_source = train/annotated_tsv/10815043_Dorchester1860.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
# topres19th:original_license = CC-BY-NC-SA 4.0
# topres19th:fname = 10815043_Dorchester1860
# topres19th:issue_date = 1867-04-11
# topres19th:decade = 1860
# topres19th:ocr_quality_mean = 0.8874
# topres19th:ocr_quality_sd = 0.1945
# topres19th:word_count = 245
# topres19th:publication_title = Dorset County Chronicle, etc.
# topres19th:place_publication = Dorchester
Naval	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
Military	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Lord	O	O	O	O	O	O	O	O	
Stanley	O	O	O	O	O	O	O	O	
has	O	O	O	O	O	O	O	O	
acted	O	O	O	O	O	O	O	O	
energetically	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
support	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
his	O	O	O	O	O	O	O	O	
late	O	O	O	O	O	O	O	O	
demand	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
satisfaction	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
Spain	B-LOC	O	O	O	O	O	Q29	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
Mediterranean	B-LOC	O	O	O	O	O	Q4918	O	
squadron	O	O	O	O	O	O	O	O	
sailed	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
Malta	B-LOC	O	O	O	O	O	Q233	O	
on	O	O	O	O	O	O	O	O	
Sunday	O	O	O	O	O	O	O	O	
morning	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
expected	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
appear	O	O	O	O	O	O	O	O	
before	O	O	O	O	O	O	O	O	
Cadiz	B-LOC	O	O	O	O	O	Q15682	O	
without	O	O	O	O	O	O	O	O	
delay	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
dog	O	O	O	O	O	O	O	O	
"	O	O	O	O	O	O	O	O	
Snob	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	NoSpaceAfter
"	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
Crimean	O	O	O	O	O	O	O	O	
hero	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
who	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
present	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
no	O	O	O	O	O	O	O	O	
less	O	O	O	O	O	O	O	O	
than	O	O	O	O	O	O	O	O	
four	O	O	O	O	O	O	O	O	
battles	O	O	O	O	O	O	O	O	
during	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
campaign	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
died	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
an	O	O	O	O	O	O	O	O	
advanced	O	O	O	O	O	O	O	O	
age	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
Chatham	B-LOC	O	O	O	O	O	Q729006	O	
on	O	O	O	O	O	O	O	O	
Sunday	O	O	O	O	O	O	O	O	
last	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
animal	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
Russian	O	O	O	O	O	O	O	O	
breed	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
well	O	O	O	O	O	O	O	O	
known	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
all	O	O	O	O	O	O	O	O	
frequenters	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
head-quarters	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Royal	O	O	O	O	O	O	O	O	
Engineers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
decorated	O	O	O	O	O	O	O	O	
as	O	O	O	O	O	O	O	O	
ho	O	O	O	O	O	O	O	O	
was	O	O	O	O	O	O	O	O	
with	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
blue	O	O	O	O	O	O	O	O	
ribbon	O	O	O	O	O	O	O	O	
aud	O	O	O	O	O	O	O	O	
medal	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

The	O	O	O	O	O	O	O	O	
report	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
committee	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
volunteer	O	O	O	O	O	O	O	O	
officers	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
Secretary	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
State	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
War	O	O	O	O	O	O	O	O	
has	O	O	O	O	O	O	O	O	
been	O	O	O	O	O	O	O	O	
presented	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
Parliament	O	O	O	O	O	O	O	O	
on	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
motion	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
Lord	O	O	O	O	O	O	O	O	
Elcho	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Amongst	O	O	O	O	O	O	O	O	
other	O	O	O	O	O	O	O	O	
recommendations	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
committee	O	O	O	O	O	O	O	O	
suggest	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
an	O	O	O	O	O	O	O	O	
extra	O	O	O	O	O	O	O	O	
grant	O	O	O	O	O	O	O	O	
should	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
made	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
men	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
camp	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

They	O	O	O	O	O	O	O	O	
consider	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
an	O	O	O	O	O	O	O	O	
additional	O	O	O	O	O	O	O	O	
sum	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
£1	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
efficients	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
retaining	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
present	O	O	O	O	O	O	O	O	
10s	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
extra	O	O	O	O	O	O	O	O	
efficiency	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
would	O	O	O	O	O	O	O	O	
suffice	O	O	O	O	O	O	O	O	
;	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
venture	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
urge	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
such	O	O	O	O	O	O	O	O	
increased	O	O	O	O	O	O	O	O	
grant	O	O	O	O	O	O	O	O	
should	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
if	O	O	O	O	O	O	O	O	
possible	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
be	O	O	O	O	O	O	O	O	
proposed	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
current	O	O	O	O	O	O	O	O	
year	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

As	O	O	O	O	O	O	O	O	
regards	O	O	O	O	O	O	O	O	
fi	O	O	O	O	O	O	O	O	NoSpaceAfter
\	O	O	O	O	O	O	O	O	NoSpaceAfter
rt	O	O	O	O	O	O	O	O	NoSpaceAfter
+	O	O	O	O	O	O	O	O	
v	O	O	O	O	O	O	O	O	
7	O	O	O	O	O	O	O	O	
Engineers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
committee	O	O	O	O	O	O	O	O	
are	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
opinion	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
should	O	O	O	O	O	O	O	O	
receive	O	O	O	O	O	O	O	O	
a	O	O	O	O	O	O	O	O	
special	O	O	O	O	O	O	O	O	
grant	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
extra	O	O	O	O	O	O	O	O	
expenses	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
meet	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
services	O	O	O	O	O	O	O	O	
which	O	O	O	O	O	O	O	O	
they	O	O	O	O	O	O	O	O	
have	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
perform	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

It	O	O	O	O	O	O	O	O	
is	O	O	O	O	O	O	O	O	
therefore	O	O	O	O	O	O	O	O	
recommended	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
in	O	O	O	O	O	O	O	O	
addition	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
proposed	O	O	O	O	O	O	O	O	
increased	O	O	O	O	O	O	O	O	
grant	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
£1	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
all	O	O	O	O	O	O	O	O	
efficient	O	O	O	O	O	O	O	O	
Volunteers	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
present	O	O	O	O	O	O	O	O	
extra	O	O	O	O	O	O	O	O	
grant	O	O	O	O	O	O	O	O	
for	O	O	O	O	O	O	O	O	
Engineers	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
Artillery	O	O	O	O	O	O	O	O	
should	O	O	O	O	O	O	O	O	
bo	O	O	O	O	O	O	O	O	
increased	O	O	O	O	O	O	O	O	
from	O	O	O	O	O	O	O	O	
100	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
£	O	O	O	O	O	O	O	O	NoSpaceAfter
l	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence


# hipe2022:document_id = 10848013_Dorchester1830
# hipe2022:date = 1830-06-10
# hipe2022:language = en
# hipe2022:dataset = topres19th
# hipe2022:split = dev
# hipe2022:converter_version = v2022-02-04
# hipe2022:document_type = newspaper
# hipe2022:original_source = train/annotated_tsv/10848013_Dorchester1830.tsv
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NEL-LIT MISC
# topres19th:dataset_doi = https://doi.org/10.23636/b1c4-py78
# topres19th:version = v2
# topres19th:original_license = CC-BY-NC-SA 4.0
# topres19th:fname = 10848013_Dorchester1830
# topres19th:issue_date = 1830-06-10
# topres19th:decade = 1830
# topres19th:ocr_quality_mean = 0.8658
# topres19th:ocr_quality_sd = 0.197
# topres19th:word_count = 185
# topres19th:publication_title = Dorset County Chronicle, etc.
# topres19th:place_publication = Dorchester
Mr	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

ISAAC	O	O	O	O	O	O	O	O	
GEORGE	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
being	O	O	O	O	O	O	O	O	
appointed	O	O	O	O	O	O	O	O	
AGENT	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
GLOBE	O	O	O	O	O	O	O	O	
FIRE	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
LIFE	O	O	O	O	O	O	O	O	
INSURANCE	O	O	O	O	O	O	O	O	
COMPANY	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
at	O	O	O	O	O	O	O	O	
BLANDFORD	B-LOC	O	O	O	O	O	Q644530	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
respectfully	O	O	O	O	O	O	O	O	
solicits	O	O	O	O	O	O	O	O	
attention	O	O	O	O	O	O	O	O	
to	O	O	O	O	O	O	O	O	
the	O	O	O	O	O	O	O	O	
terms	O	O	O	O	O	O	O	O	
and	O	O	O	O	O	O	O	O	
conditions	O	O	O	O	O	O	O	O	
of	O	O	O	O	O	O	O	O	
that	O	O	O	O	O	O	O	O	
establishment	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

LOBE	O	O	O	O	O	O	O	O	
INSURANCE	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
Pall	B-STREET	O	O	O	O	O	Q925349	O	
Mall	I-STREET	O	O	O	O	O	Q925349	O	
and	O	O	O	O	O	O	O	O	
Corn	B-STREET	O	O	O	O	O	Q1782039	O	NoSpaceAfter
*	I-STREET	O	O	O	O	O	Q1782039	O	
J	I-STREET	O	O	O	O	O	Q1782039	O	
hill	I-STREET	O	O	O	O	O	Q1782039	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	
