TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Latin	O	O	O	O	O	O	_	_	_
phrase	O	O	O	O	O	O	_	_	_
conventionally	O	O	O	O	O	O	_	_	_
translated	O	O	O	O	O	O	_	_	_
into	O	O	O	O	O	O	_	_	_
English	O	O	O	O	O	O	_	_	_
as	O	O	O	O	O	O	_	_	_
"In	O	O	O	O	O	O	_	_	_
this	O	O	O	O	O	O	_	_	_
sign	O	O	O	O	O	O	_	_	_
thou	O	O	O	O	O	O	_	_	_
shalt	O	O	O	O	O	O	_	_	_
conquer	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Dragoş	O	O	O	O	O	O	_	_	_
Vodă	O	O	O	O	O	O	_	_	_
may	O	O	O	O	O	O	_	_	_
refer	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
:DragoşDragoș	O	O	O	O	O	O	_	_	_
Vodă	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Călărași	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Ancient	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
aphorism	O	O	O	O	O	O	_	_	_
"know	O	O	O	O	O	O	_	_	_
thyself	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
(Greek	S-pers	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
γνῶθι	O	O	O	O	O	O	_	_	_
σεαυτόν	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
transliterated	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
gnōthi	O	O	O	O	O	O	_	_	_
seauton	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
also	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Et	O	O	O	O	O	O	_	_	_
cetera	O	O	O	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
English	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
Latin	O	O	O	O	O	O	_	_	_
pronunciation	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
[ɛt	O	O	O	O	O	O	_	_	_
ˈkeːtɛra	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
abbreviated	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
etc	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Eustace	S-pers	O	B-pers.myth	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
YOOS	O	O	O	O	O	O	_	_	_
-tis	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
rendition	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
English	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
two	O	O	O	O	O	O	_	_	_
phonetically	O	O	O	O	O	O	_	_	_
similar	O	O	O	O	O	O	_	_	_
Greek	S-pers	O	B-pers.myth	O	O	O	_	_	_
given	O	O	O	O	O	O	_	_	_
names	O	O	O	O	O	O	_	_	_
:Εὔσταχυς	O	O	O	O	O	O	_	_	_
(Eústachys	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
meaning	O	O	O	O	O	O	_	_	_
"fruitful	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
"fecund	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
literally	O	O	O	O	O	O	_	_	_
"abundant	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
grain	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
its	O	O	O	O	O	O	_	_	_
Latin	O	O	O	O	O	O	_	_	_
equivalents	O	O	O	O	O	O	_	_	_
are	O	O	O	O	O	O	_	_	_
Fæcundus/FecundusΕὐστάθιος	O	O	O	O	O	O	_	_	_
(Eustáthios	O	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
meaning	O	O	O	O	O	O	_	_	_
"steadfast	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
"stable	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
literally	O	O	O	O	O	O	_	_	_
"possessing	O	O	O	O	O	O	_	_	_
good	O	O	O	O	O	O	_	_	_
stability	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
its	O	O	O	O	O	O	_	_	_
exact	O	O	O	O	O	O	_	_	_
Latin	O	O	O	O	O	O	_	_	_
equivalents	O	O	O	O	O	O	_	_	_
are	O	O	O	O	O	O	_	_	_
Constans	S-pers	O	B-pers.myth	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
its	O	O	O	O	O	O	_	_	_
derivatives	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Constantius	S-pers	O	B-pers.author	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
ConstantinusEquivalents	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
other	O	O	O	O	O	O	_	_	_
languages	O	O	O	O	O	O	_	_	_
include	O	O	O	O	O	O	_	_	_
Ostap	S-pers	O	B-loc	O	O	O	_	_	_
(Ukrainian	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,Justas	S-pers	O	B-pers.myth	O	O	O	_	_	_
(Lithuanian	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
Eustachy	S-pers	O	B-pers.author	O	O	O	_	_	_
(Polish	O	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Russian	S-work	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Yevstaphiy	S-pers	O	B-pers.author	O	O	O	_	_	_
(Russian	O	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Eustachio	S-pers	O	B-pers.myth	O	O	O	_	_	_
(Italian	O	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Eustache	S-pers	O	B-pers.myth	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
Eustathe	S-pers	O	B-pers.other	O	O	O	_	_	_
(French	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Justo	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
Eustaquio	O	O	O	O	O	O	_	_	_
(Spanish	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Eustáquio	O	O	O	O	O	O	_	_	_
(Portuguese	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Eustàquio	O	O	O	O	O	O	_	_	_
(Valencian	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Ustes	O	O	O	O	O	O	_	_	_
(Guyanese	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
Eustice	O	O	O	O	O	O	_	_	_
(English	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
An	O	O	O	O	O	O	_	_	_
inchoative	O	O	O	O	O	O	_	_	_
verb	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
sometimes	O	O	O	O	O	O	_	_	_
called	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
"inceptive	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
verb	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
shows	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
process	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
beginning	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
becoming	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
A	O	O	O	O	O	O	_	_	_
priamel	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
literary	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
rhetorical	O	O	O	O	O	O	_	_	_
device	O	O	O	O	O	O	_	_	_
found	O	O	O	O	O	O	_	_	_
throughout	O	O	O	O	O	O	_	_	_
Western	O	O	O	O	O	O	_	_	_
literature	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
beyond	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
consisting	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
series	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
listed	O	O	O	O	O	O	_	_	_
alternatives	O	O	O	O	O	O	_	_	_
that	O	O	O	O	O	O	_	_	_
serve	O	O	O	O	O	O	_	_	_
as	O	O	O	O	O	O	_	_	_
foils	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
true	O	O	O	O	O	O	_	_	_
subject	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
poem	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
which	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
revealed	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
climax	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
linguistics	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
telicity	O	O	O	O	O	O	_	_	_
(from	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
τέλος	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
meaning	O	O	O	O	O	O	_	_	_
"end	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
"goal	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
property	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
verb	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
verb	O	O	O	O	O	O	_	_	_
phrase	O	O	O	O	O	O	_	_	_
that	O	O	O	O	O	O	_	_	_
presents	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
action	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
event	O	O	O	O	O	O	_	_	_
as	O	O	O	O	O	O	_	_	_
being	O	O	O	O	O	O	_	_	_
complete	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
some	O	O	O	O	O	O	_	_	_
sense	O	O	O	O	O	O	_	_	_

Über	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Dramatikern	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
ſeltenen	O	O	O	O	O	O	_	_	_
Ge	O	O	O	O	O	O	_	_	_
-	O	O	O	O	O	O	_	_	_

brauch	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Artikels	O	O	O	O	O	O	_	_	_
beim	O	O	O	O	O	O	_	_	_
Infinitiv	O	O	O	O	O	O	_	_	_
ſtatt	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
bloßen	O	O	O	O	O	O	_	_	_
Infin	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
vgl	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Kr	B-pers	O	B-pers.author	O	O	O	_	_	_
.	E-pers	O	I-pers.author	O	O	O	_	_	_
II	B-scope	O	B-scope	O	O	O	_	_	_
8	I-scope	O	I-scope	O	O	O	_	_	_
50	I-scope	O	I-scope	O	O	O	_	_	_
,	I-scope	O	I-scope	O	O	O	_	_	_
6	I-scope	O	I-scope	O	O	O	_	_	_
,	I-scope	O	I-scope	O	O	O	_	_	_
6	E-scope	O	I-scope	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_

115	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
γρῶ	O	O	O	O	O	O	_	_	_
χγειοί	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
beabſichtigte	O	O	O	O	O	O	_	_	_
Alliteration	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ϑακεῖ"	O	O	O	O	O	O	_	_	_
ϑανεῖν	O	O	O	O	O	O	_	_	_
106	S-scope	O	B-scope	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_

—	O	O	O	O	O	O	_	_	_
φείδου	O	O	O	O	O	O	_	_	_
μηδέν	O	O	O	O	O	O	_	_	_
(	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
οὐδὲν	O	O	O	O	O	O	_	_	_
φείδεσϑαι	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
findet	O	O	O	O	O	O	_	_	_
ſich	O	O	O	O	O	O	_	_	_
öfters	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
abhängigen	O	O	O	O	O	O	_	_	_
Gen	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
Eur	B-pers	O	B-pers.author	O	O	O	_	_	_
.	E-pers	O	I-pers.author	O	O	O	_	_	_
Hek	B-work	O	B-work.primlit	O	O	O	_	_	_
.	E-work	O	I-work.primlit	O	O	O	_	_	_
1044	S-scope	O	B-scope	O	O	O	_	_	_
ἄοασσε	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
φείδου	O	O	O	O	O	O	_	_	_
μηδέν	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	O	O	O	O	_	_	_
103	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	S-pers	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ΟΘ28	O	O	O	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
leaves	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	I-work.primlit	O	O	O	_	_	_
104	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
α	O	O	O	O	O	O	_	_	_
103	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
leaves	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	O	O	O	O	_	_	_
376	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ε	O	O	O	O	O	O	_	_	_
100	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
molecular	O	O	O	O	O	O	_	_	_
formula	O	O	O	O	O	O	_	_	_
C9H16O	O	O	O	O	O	O	_	_	_
may	O	O	O	O	O	O	_	_	_
refer	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
:Nonenals2	O	O	O	O	O	O	_	_	_
-Nonenal3	O	O	O	O	O	O	_	_	_
-Nonenal4	O	O	O	O	O	O	_	_	_
-Nonenal5	O	O	O	O	O	O	_	_	_
-Nonenal6	O	O	O	O	O	O	_	_	_
-Nonenal7	O	O	O	O	O	O	_	_	_
-Nonenal8	O	O	O	O	O	O	_	_	_
-Nonenal	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	I-work.primlit	O	O	O	_	_	_
364	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ε	O	O	O	O	O	O	_	_	_
1011	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	S-pers	O	I-work.primlit	O	O	O	_	_	_
371	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ε	O	O	O	O	O	O	_	_	_
1003	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	S-pers	O	I-work.primlit	O	O	O	_	_	_
359	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ε	O	O	O	O	O	O	_	_	_
317	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
paper	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	I-work.primlit	O	O	O	_	_	_
241	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
δ	O	O	O	O	O	O	_	_	_
507	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	I-work.primlit	O	O	O	_	_	_
262	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
ε	O	O	O	O	O	O	_	_	_
1020	S-scope	O	B-scope	O	O	O	_	_	_
(Soden	S-pers	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Minuscule	O	O	O	O	O	O	_	_	_
108	S-scope	O	B-scope	O	O	O	_	_	_
(in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Gregory	O	O	B-pers.author	O	O	O	_	_	_
-Aland	O	O	O	O	O	O	_	_	_
numbering	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
A144	O	O	O	O	O	O	_	_	_
(Soden	O	O	B-pers.author	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
minuscule	O	O	O	O	O	O	_	_	_
manuscript	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
New	O	O	O	O	O	O	_	_	_
Testament	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
parchment	O	O	O	O	O	O	_	_	_
leaves	O	O	O	O	O	O	_	_	_

116	O	O	O	O	O	O	_	_	_
f	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
τοῦτό	O	O	O	O	O	O	_	_	_
σοι	O	O	O	O	O	O	_	_	_
ds	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
τοῦτο	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Stellung	O	O	O	O	O	O	_	_	_
