TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
name	O	O	O	O	O	O	_	_	_
Tecmessa	S-pers	O	B-pers.myth	O	O	O	_	_	_
(Ancient	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Τέκμησσα	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Tékmēssa	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
refers	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
following	O	O	O	O	O	O	_	_	_
characters	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Greek	O	O	O	O	O	O	_	_	_
mythology	O	O	O	O	O	O	_	_	_
:Tecmessa	S-pers	O	B-pers.myth	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
daughter	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Teuthras	S-pers	O	B-pers.myth	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
king	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Teuthrania	S-loc	O	B-loc	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Mysia	S-loc	O	B-loc	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
Teleutas	S-pers	O	B-pers.myth	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
king	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Phrygia	S-loc	O	B-loc	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
't	O	O	O	O	O	O	_	_	_
kofschip	O	O	O	O	O	O	_	_	_
(Dutch	O	O	O	O	O	O	_	_	_
pronunciation	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
[ət	O	O	O	O	O	O	_	_	_
ˈkɔfsxɪp	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
merchant	O	O	O	O	O	O	_	_	_
-ship	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
't	O	O	O	O	O	O	_	_	_
fokschaap	O	O	O	O	O	O	_	_	_
rule	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
mnemonic	O	O	O	O	O	O	_	_	_
that	O	O	O	O	O	O	_	_	_
determines	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
endings	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
regular	O	O	O	O	O	O	_	_	_
Dutch	O	O	O	O	O	O	_	_	_
verb	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
past	O	O	O	O	O	O	_	_	_
indicative/subjunctive	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
ending	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
past	O	O	O	O	O	O	_	_	_
participle	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Aztec	O	O	O	O	O	O	_	_	_
mythology	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Tepoztēcatl	O	O	O	O	O	O	_	_	_
[teposˈteːkat͡ɬ	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
(from	O	O	O	O	O	O	_	_	_
tepoztli	O	O	O	O	O	O	_	_	_
"workable	O	O	O	O	O	O	_	_	_
metal	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
[teˈpost͡ɬi	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
tēcatl	O	O	O	O	O	O	_	_	_
"person	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
[ˈteːkat͡ɬ	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
Tēzcatzontēcatl	O	O	O	O	O	O	_	_	_
[teːskat͡sonˈteːkat͡ɬ	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
(from	O	O	O	O	O	O	_	_	_
tēzcatl	O	O	O	O	O	O	_	_	_
[teːskat͡ɬ	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
"mirror	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
tzontli	O	O	O	O	O	O	_	_	_
"four	O	O	O	O	O	O	_	_	_
hundred	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
[ˈt͡sont͡ɬi	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
tēcatl	O	O	O	O	O	O	_	_	_
"person	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
[ˈteːkat͡ɬ	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
god	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
pulque	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
drunkenness	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
fertility	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Tegnér	S-pers	O	B-pers.myth	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
Tegner	S-pers	O	B-pers.myth	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Swedish	O	O	O	O	O	O	_	_	_
surname	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Tekom	O	O	O	O	O	O	_	_	_
may	O	O	O	O	O	O	_	_	_
refer	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
:Tekom	O	O	O	O	O	O	_	_	_
MunicipalityTekom	O	O	O	O	O	O	_	_	_
Technologiestekom	O	O	O	O	O	O	_	_	_
Europe	S-loc	O	B-loc	O	O	O	_	_	_
e	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Tetrakis	O	O	O	O	O	O	_	_	_
(triphenylphosphine	O	O	O	O	O	O	_	_	_
)palladium	O	O	O	O	O	O	_	_	_
(0	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
(sometimes	O	O	O	O	O	O	_	_	_
called	O	O	O	O	O	O	_	_	_
quatrotriphenylphosphine	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
chemical	O	O	O	O	O	O	_	_	_
compound	O	O	O	O	O	O	_	_	_
Pd	O	O	O	O	O	O	_	_	_
[P	O	O	O	O	O	O	_	_	_
(C6H5	O	O	O	O	O	O	_	_	_
)3	O	O	O	O	O	O	_	_	_
]4	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
often	O	O	O	O	O	O	_	_	_
abbreviated	O	O	O	O	O	O	_	_	_
Pd	O	O	O	O	O	O	_	_	_
(PPh3	O	O	O	O	O	O	_	_	_
)4	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
rarely	O	O	O	O	O	O	_	_	_
PdP4	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Triiodothyronine	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
also	O	O	O	O	O	O	_	_	_
known	O	O	O	O	O	O	_	_	_
as	O	O	O	O	O	O	_	_	_
T3	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
thyroid	O	O	O	O	O	O	_	_	_
hormone	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Tetris	O	O	O	O	O	O	_	_	_
(Russian	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Тетрис	O	O	O	O	O	O	_	_	_
[ˈtɛtrʲɪs	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
portmanteau	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
"tetromino	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
"tennis	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
tile	O	O	O	O	O	O	_	_	_
-matching	O	O	O	O	O	O	_	_	_
puzzle	O	O	O	O	O	O	_	_	_
video	O	O	O	O	O	O	_	_	_
game	O	O	O	O	O	O	_	_	_
originally	O	O	O	O	O	O	_	_	_
designed	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
programmed	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
Soviet	O	O	O	O	O	O	_	_	_
Russian	O	O	O	O	O	O	_	_	_
game	O	O	O	O	O	O	_	_	_
designer	O	O	O	O	O	O	_	_	_
Alexey	O	O	O	O	O	O	_	_	_
Leonidovich	O	O	O	O	O	O	_	_	_
Pajitnov	O	O	O	O	O	O	_	_	_
(Russian	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Алексе́й	O	O	O	O	O	O	_	_	_
Леони́дович	O	O	O	O	O	O	_	_	_
Па́житнов	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Teijsse	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
surname	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Tjeerd	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
masculine	O	O	O	O	O	O	_	_	_
given	O	O	O	O	O	O	_	_	_
name	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
West	O	O	O	O	O	O	_	_	_
Frisian	O	O	O	O	O	O	_	_	_
origin	O	O	O	O	O	O	_	_	_
that	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
common	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Netherlands	O	O	O	O	O	O	_	_	_

ἀμφί	O	O	O	O	O	O	_	_	_
σοι	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
“	O	O	O	O	O	O	_	_	_
Τὸ	O	O	O	O	O	O	_	_	_
protect	O	O	O	O	O	O	_	_	_
thee!	O	O	O	O	O	O	_	_	_
ἀμφί	O	O	O	O	O	O	_	_	_
as	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
ἀμφιβαίνειν	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
etc	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_

563	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
τροφῆς	O	O	O	O	O	O	_	_	_
dokvov	O	O	O	O	O	O	_	_	_
]	O	O	O	O	O	O	_	_	_
‘Unfaltering	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
care	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
thee	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
”	O	O	O	O	O	O	_	_	_
τροφῆς	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
respect	O	O	O	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
Essay	B-work	O	B-work.seclit	O	O	O	_	_	_
on	I-work	O	I-work.seclit	O	O	O	_	_	_
L	I-work	O	I-work.seclit	O	O	O	_	_	_
.	E-work	O	I-work.seclit	O	O	O	_	_	_
§	B-scope	O	B-scope	O	O	O	_	_	_
9	I-scope	O	I-scope	O	O	O	_	_	_
.	I-scope	O	I-scope	O	O	O	_	_	_
p	I-scope	O	I-scope	O	O	O	_	_	_
.	I-scope	O	I-scope	O	O	O	_	_	_
13	I-scope	O	I-scope	O	O	O	_	_	_
,	I-scope	O	I-scope	O	O	O	_	_	_
3	E-scope	O	I-scope	O	O	O	_	_	_
.	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Little	O	O	O	O	O	O	_	_	_
Servants	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Sacred	O	O	O	O	O	O	_	_	_
Heart	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Jesus	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Sick	O	O	O	O	O	O	_	_	_
Poor	O	O	O	O	O	O	_	_	_
(Italian	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Piccole	O	O	O	O	O	O	_	_	_
Serve	O	O	O	O	O	O	_	_	_
del	O	O	O	O	O	O	_	_	_
Sacro	O	O	O	O	O	O	_	_	_
Cuore	O	O	O	O	O	O	_	_	_
di	O	O	O	O	O	O	_	_	_
Gesù	O	O	O	O	O	O	_	_	_
per	O	O	O	O	O	O	_	_	_
gli	O	O	O	O	O	O	_	_	_
Ammalati	O	O	O	O	O	O	_	_	_
Poveri	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
Latin	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Congregatio	O	O	O	O	O	O	_	_	_
Parvarum	O	O	I-work.fragm	O	O	O	_	_	_
Servarum	O	O	I-scope	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
S	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Salus	O	O	O	O	O	O	_	_	_
populi	O	O	O	O	O	O	_	_	_
suprema	O	O	O	O	O	O	_	_	_
lex	O	O	O	O	O	O	_	_	_
esto	O	O	O	O	O	O	_	_	_
(Latin	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
"The	O	O	O	O	O	O	_	_	_
health	O	O	O	O	O	O	_	_	_
(welfare	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
good	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
salvation	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
felicity	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
people	O	O	O	O	O	O	_	_	_
should	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
supreme	O	O	O	O	O	O	_	_	_
law	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
"Let	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
good	O	O	O	O	O	O	_	_	_
(or	O	O	O	O	O	O	_	_	_
safety	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
people	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
supreme	O	O	O	O	O	O	_	_	_
(or	O	O	O	O	O	O	_	_	_
highest	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
law	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
"The	O	O	O	O	O	O	_	_	_
welfare	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
people	O	O	O	O	O	O	_	_	_
shall	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
supreme	O	O	O	O	O	O	_	_	_
law	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
maxim	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
principle	O	O	O	O	O	O	_	_	_
found	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Cicero	S-pers	O	B-pers.author	O	O	O	_	_	_
's	O	O	O	O	O	O	_	_	_
De	B-work	O	B-work.primlit	O	O	O	_	_	_
Legibus	E-work	O	I-work.primlit	O	O	O	_	_	_
(book	B-scope	O	B-scope	O	O	O	_	_	_
III	I-scope	O	I-scope	O	O	O	_	_	_
,	I-scope	O	O	O	O	O	_	_	_
part	I-scope	O	I-scope	O	O	O	_	_	_
III	E-scope	O	I-scope	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
sub	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Respectful	O	O	O	O	O	O	_	_	_
Prostitute	O	O	O	O	O	O	_	_	_
(French	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
La	O	O	O	O	O	O	_	_	_
Putain	O	O	O	O	O	O	_	_	_
respectueuse	O	O	O	O	O	O	_	_	_
)	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
French	O	O	O	O	O	O	_	_	_
play	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
Jean	S-pers	O	B-pers.other	O	O	O	_	_	_
-Paul	S-pers	O	B-pers.author	O	O	O	_	_	_
Sartre	S-pers	O	B-pers.author	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
written	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
1946	S-scope	O	B-scope	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
which	O	O	O	O	O	O	_	_	_
observes	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
woman	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
prostitute	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
caught	O	O	O	O	O	O	_	_	_
up	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
racially	O	O	O	O	O	O	_	_	_
tense	O	O	O	O	O	O	_	_	_
period	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
American	O	O	O	O	O	O	_	_	_
history	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Unconquerable	O	O	O	O	O	O	_	_	_
World	O	O	O	O	O	O	_	_	_
:	O	O	O	O	O	O	_	_	_
Power	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
Nonviolence	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
The	O	O	O	O	O	O	_	_	_
Will	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
People	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
book	O	O	O	O	O	O	_	_	_
on	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
power	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
nonviolence	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
Jonathan	S-pers	O	B-pers.author	O	O	O	_	_	_
Schell	S-pers	O	B-pers.author	O	O	O	_	_	_
published	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
2003	S-scope	O	B-scope	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
Respect	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
also	O	O	O	O	O	O	_	_	_
called	O	O	O	O	O	O	_	_	_
esteem	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
positive	O	O	O	O	O	O	_	_	_
feeling	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
action	O	O	O	O	O	O	_	_	_
shown	O	O	O	O	O	O	_	_	_
towards	O	O	O	O	O	O	_	_	_
someone	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
something	O	O	O	O	O	O	_	_	_
considered	O	O	O	O	O	O	_	_	_
important	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
held	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
high	O	O	O	O	O	O	_	_	_
esteem	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
regard	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
it	O	O	O	O	O	O	_	_	_
conveys	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
sense	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
admiration	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
good	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
valuable	O	O	O	O	O	O	_	_	_
qualities	O	O	O	O	O	O	_	_	_
;	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
it	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
also	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
process	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
honoring	O	O	O	O	O	O	_	_	_
someone	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
exhibiting	O	O	O	O	O	O	_	_	_
care	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
concern	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
consideration	O	O	O	O	O	O	_	_	_
for	O	O	O	O	O	O	_	_	_
their	O	O	O	O	O	O	_	_	_
needs	O	O	O	O	O	O	_	_	_
or	O	O	O	O	O	O	_	_	_
feelings	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Minister	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Safety	O	O	O	O	O	O	_	_	_
&	O	O	O	O	O	O	_	_	_
Security	O	O	O	O	O	O	_	_	_
v	O	O	O	O	O	O	_	_	_
Van	O	O	O	O	O	O	_	_	_
Duivenboden	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
important	O	O	O	O	O	O	_	_	_
case	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
South	O	O	O	O	O	O	_	_	_
African	O	O	O	O	O	O	_	_	_
law	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
delict	O	O	O	O	O	O	_	_	_
and	O	O	O	O	O	O	_	_	_
South	O	O	O	O	O	O	_	_	_
African	O	O	O	O	O	O	_	_	_
criminal	O	O	O	O	O	O	_	_	_
law	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Supreme	O	O	O	O	O	O	_	_	_
Court	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Appeal	O	O	O	O	O	O	_	_	_
held	O	O	O	O	O	O	_	_	_
that	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
while	O	O	O	O	O	O	_	_	_
private	O	O	O	O	O	O	_	_	_
citizens	O	O	O	O	O	O	_	_	_
may	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
entitled	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
remain	O	O	O	O	O	O	_	_	_
passive	O	O	O	O	O	O	_	_	_
when	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
constitutional	O	O	O	O	O	O	_	_	_
rights	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
other	O	O	O	O	O	O	_	_	_
citizens	O	O	O	O	O	O	_	_	_
are	O	O	O	O	O	O	_	_	_
threatened	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
State	O	O	O	O	O	O	_	_	_
has	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
positive	O	O	O	O	O	O	_	_	_
constitutional	O	O	O	O	O	O	_	_	_
duty	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
imposed	O	O	O	O	O	O	_	_	_
by	O	O	O	O	O	O	_	_	_
section	O	O	O	O	O	O	_	_	_
7	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Constitution	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
to	O	O	O	O	O	O	_	_	_
act	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
protection	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
rights	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
the	O	O	O	O	O	O	_	_	_
Bill	O	O	O	O	O	O	_	_	_
of	O	O	O	O	O	O	_	_	_
Rights	O	O	O	O	O	O	_	_	_
<SEP>	O	O	O	O	O	O	_	_	_
"Non	O	O	O	O	O	O	_	_	_
possumus	O	O	O	O	O	O	_	_	_
"	O	O	O	O	O	O	_	_	_
is	O	O	O	O	O	O	_	_	_
a	O	O	O	O	O	O	_	_	_
Latin	O	O	O	O	O	O	_	_	_
,	O	O	O	O	O	O	_	_	_
