TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
.	O	O	O	O	O	O	O	O	EndOfSentence

Soll	B-work	O	B-work.primlit	O	O	O	Q8275	O	InPrimaryReference|NoSpaceAfter|Partial-2:4|LED0.33
.	I-work	O	I-work.primlit	O	O	O	Q8275	O	InPrimaryReference|LED0.33
6	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
165	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
€	O	O	O	O	O	O	O	O	O
ὅς	O	O	O	O	O	O	O	O	O
μ	O	O	O	O	O	O	O	O	NoSpaceAfter
'	O	O	O	O	O	O	O	O	O
ἔϑελεν	O	O	O	O	O	O	O	O	O
φιλότητι	O	O	O	O	O	O	O	O	NoSpaceAfter
μιγήμεναι	O	O	O	O	O	O	O	O	O
οὐκ	O	O	O	O	O	O	O	O	O
ἐθϑελούσῃ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Nägelsbach	O	O	O	O	O	O	O	O	O
zu	O	O	O	O	O	O	O	O	O
ll	B-work	O	B-work.primlit	O	O	O	Q8275	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q8275	O	InPrimaryReference|LED0.00
1	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
170	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

(	O	O	O	O	O	O	O	O	NoSpaceAfter
Dissen	O	O	O	O	O	O	O	O	O
vermuthet	O	O	O	O	O	O	O	O	NoSpaceAfter
μή	O	O	O	O	O	O	O	O	O
μοί	O	O	O	O	O	O	O	O	O
γ᾽	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wo	O	O	O	O	O	O	O	O	O
γε	O	O	O	O	O	O	O	O	O
das	O	O	O	O	O	O	O	O	O
Dringliche	O	O	O	O	O	O	O	O	NoSpaceAfter
der	O	O	O	O	O	O	O	O	O
Abmahnung	O	O	O	O	O	O	O	O	O
ausdrücken	O	O	O	O	O	O	O	O	O
würde	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

192	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ὄμμ᾽	O	O	O	O	O	O	O	O	O
ἔχων	O	O	O	O	O	O	O	O	O
ἐφ	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
xA	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
fixo	O	O	O	O	O	O	O	O	O
vullu	O	O	O	O	O	O	O	O	O
naves	O	O	O	O	O	O	O	O	O
conlemplans	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Trach	B-work	O	B-work.primlit	O	O	O	Q945342	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q945342	O	InPrimaryReference|LED0.00
612	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
Andre	O	O	O	O	O	O	O	O	O
ad	O	O	O	O	O	O	O	O	O
marilima	O	O	O	O	O	O	O	O	O
tenloria	O	O	O	O	O	O	O	O	O
delitescens	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

194	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
&va	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
dvaotn$ı	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
duldet	O	O	O	O	O	O	O	O	O
keine	O	O	O	O	O	O	O	O	O
Elision	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wesshalb	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Hiat	O	O	O	O	O	O	O	O	O
erlaubt	O	O	O	O	O	O	O	O	O
ist	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Die	O	O	O	O	O	O	O	O	O
leidenschaftliche	O	O	O	O	O	O	O	O	O
Aufregung	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Epode	O	O	O	O	O	O	O	O	O
malt	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Dichter	O	O	O	O	O	O	O	O	O
dadurch,	O	O	O	O	O	O	O	O	NoSpaceAfter
dass	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
feierliche	O	O	O	O	O	O	O	O	O
Ernst	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
dorischen	O	O	O	O	O	O	O	O	O
Strophen	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
arrhythmische	O	O	O	O	O	O	O	O	NoSpaceAfter
Reihen	O	O	O	O	O	O	O	O	O
übergeht	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

195	O	O	O	O	O	O	O	O	O
[	O	O	O	O	O	O	O	O	NoSpaceAfter
στηρίζει	O	O	O	O	O	O	O	O	O
σχολῷ	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
quasi	O	O	O	O	O	O	O	O	O
affixus	O	O	O	O	O	O	O	O	O
es	O	O	O	O	O	O	O	O	O
olio	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Diese	O	O	O	O	O	O	O	O	O
oyoA«	O	O	O	O	O	O	O	O	O
ist	O	O	O	O	O	O	O	O	O
ἀγώνιος	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
eine	O	O	O	O	O	O	O	O	O
Art	O	O	O	O	O	O	O	O	O
Üxymoron	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
otium	O	O	O	O	O	O	O	O	O
negoliosum	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ἀγῶνα	O	O	O	O	O	O	O	O	O
ἐμποιοῦσα	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
diseriminis	O	O	O	O	O	O	O	O	O
plena	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
insofern	O	O	O	O	O	O	O	O	NoSpaceAfter
durch	O	O	O	O	O	O	O	O	O
Aias	B-pers	O	B-pers.myth	O	O	O	Q172725	O	NoSpaceAfter|LED0.00
'	O	O	O	O	O	O	O	O	O
Stillsitzen	O	O	O	O	O	O	O	O	O
im	O	O	O	O	O	O	O	O	O
Zelte	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Muth	O	O	O	O	O	O	O	O	O
seiner	O	O	O	O	O	O	O	O	O
Widersacher	O	O	O	O	O	O	O	O	O
wuchs	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

(	O	O	O	O	O	O	O	O	NoSpaceAfter
Andre	O	O	O	O	O	O	O	O	O
verstehen	O	O	O	O	O	O	O	O	O
Kampfesrast,	O	O	O	O	O	O	O	O	NoSpaceAfter
wofürll	B-work	O	B-work.primlit	O	O	O	Q8275	O	InPrimaryReference|NoSpaceAfter|Partial-5:7|LED0.33
.	I-work	O	I-work.primlit	O	O	O	Q8275	O	InPrimaryReference|LED0.33
1	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
488	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
spricht	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
Achilleus	B-pers	O	B-pers.myth	O	O	O	Q41746	O	LED0.00
οὔτε	O	O	O	O	O	O	O	O	O
ποτ᾽	O	O	O	O	O	O	O	O	O
εἰς	O	O	O	O	O	O	O	O	O
ἀγορὴν	O	O	O	O	O	O	O	O	O
πωλέσκετο	O	O	O	O	O	O	O	O	NoSpaceAfter
κυδιώνειραν	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Οὔτε	O	O	O	O	O	O	O	O	O
ποτ᾽	O	O	O	O	O	O	O	O	O
ἐς	O	O	O	O	O	O	O	O	O
πόλεμον	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

Die	O	O	O	O	O	O	O	O	O
Stellung	O	O	O	O	O	O	O	O	O
sowohl	O	O	O	O	O	O	O	O	O
als	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Gedanke	O	O	O	O	O	O	O	O	O
verwehrt	O	O	O	O	O	O	O	O	O
ὅπου	O	O	O	O	O	O	O	O	O
mit	O	O	O	O	O	O	O	O	O
ποτέ	O	O	O	O	O	O	O	O	O
zu	O	O	O	O	O	O	O	O	O
verbinden	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
zu	O	O	O	O	O	O	O	O	O
μαχραίωνε	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
στηρίζει	O	O	O	O	O	O	O	O	O
genommen	O	O	O	O	O	O	O	O	O
dr	O	O	O	O	O	O	O	O	O
ückt	O	O	O	O	O	O	O	O	O
ποτέ	O	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O	O
Ungeduld	O	O	O	O	O	O	O	O	O
"des	O	O	O	O	O	O	O	O	O
Chores	O	O	O	O	O	O	O	O	O
über	O	O	O	O	O	O	O	O	O
das	O	O	O	O	O	O	O	O	O
lange	O	O	O	O	O	O	O	O	O
Feiern	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
Aias	B-pers	O	B-pers.myth	O	O	O	Q172725	O	LED0.00
aus	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
ähnlich	O	O	O	O	O	O	O	O	EndOfSentence

# hipe2022:original_source = data/preparation/corpus/de/retokenized/sophokle1v3soph_0063.xmi
# hipe2022:license = CC-BY
# hipe2022:language = de
# hipe2022:document_type = commentary
# hipe2022:document_id = sophokle1v3soph_0063
# hipe2022:date = 1853-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.3
# ajmc:title = Sophokles, erklärt
# ajmc:publication_place = Leipzig
# ajmc:publication_date = 1853
# ajmc:page = 63
# ajmc:author = Schneidewin, Friedrich Wilhelm
wie	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
«ei	O	O	O	O	O	O	O	O	O
ποτὲ	O	O	O	O	O	O	O	O	O
320	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	O
Ant	B-work	O	B-work.primlit	O	O	O	Q241077	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q241077	O	InPrimaryReference|LED0.00
452	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
Ritschl	B-pers	O	B-pers.other	O	O	O	Q64632	O	LED0.00
zori	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
welche	O	O	O	O	O	O	O	O	O
Form	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O	O
lyrischen	O	O	O	O	O	O	O	O	O
Theilen	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Tragödien	O	O	O	O	O	O	O	O	NoSpaceAfter
sich	O	O	O	O	O	O	O	O	O
öfter	O	O	O	O	O	O	O	O	O
findet	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

196	O	O	O	O	O	O	O	O	O
8	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἄταν	O	O	O	O	O	O	O	O	O
οὐρανίαν	O	O	O	O	O	O	O	O	O
φλέγων,	O	O	O	O	O	O	O	O	NoSpaceAfter
das	O	O	O	O	O	O	O	O	O
unheilvolle	O	O	O	O	O	O	O	O	O
Gerücht	O	O	O	O	O	O	O	O	NoSpaceAfter
zu	O	O	O	O	O	O	O	O	O
himmelhohem	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
zu	O	O	O	O	O	O	O	O	O
Ant	B-work	O	B-work.primlit	O	O	O	Q241077	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q241077	O	InPrimaryReference|LED0.00
418	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	O
Brande	O	O	O	O	O	O	O	O	O
entflammend.	O	O	O	O	O	O	O	O	NoSpaceAfter
Die	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
φλέγων	O	O	O	O	O	O	O	O	O
liegende	O	O	O	O	O	O	O	O	O
Metapher	O	O	O	O	O	O	O	O	O
erzeugt	O	O	O	O	O	O	O	O	O
ein	O	O	O	O	O	O	O	O	O
grossartiges	O	O	O	O	O	O	O	O	O
Bild	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
Feinde	O	O	O	O	O	O	O	O	O
Keckheit	O	O	O	O	O	O	O	O	O
fährt	O	O	O	O	O	O	O	O	O
einher	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
Jluftigen	O	O	O	O	O	O	O	O	O
Thalschluchten	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
ein	O	O	O	O	O	O	O	O	O
vom	O	O	O	O	O	O	O	O	O
Zugwind	O	O	O	O	O	O	O	O	O
genährter	O	O	O	O	O	O	O	O	O
Waldbrand	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
N	B-work	O	B-work.primlit	O	O	O	Q8275	O	InPrimaryReference|NoSpaceAfter|LED0.67
.	I-work	O	I-work.primlit	O	O	O	Q8275	O	InPrimaryReference|LED0.67
14	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
396	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	InPrimaryReference
16	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
765	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
)	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
dieses	O	O	O	O	O	O	O	O	O
Feuer	O	O	O	O	O	O	O	O	O
entflammt	O	O	O	O	O	O	O	O	O
Aias	B-pers	O	B-pers.myth	O	O	O	Q172725	O	LED0.00
zu	O	O	O	O	O	O	O	O	O
loderndem	O	O	O	O	O	O	O	O	O
Brande	O	O	O	O	O	O	O	O	O
wde	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
weil	O	O	O	O	O	O	O	O	O
er	O	O	O	O	O	O	O	O	O
ruhig	O	O	O	O	O	O	O	O	O
im	O	O	O	O	O	O	O	O	O
Zelte	O	O	O	O	O	O	O	O	O
sitzt	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

Bild	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
πῦρ	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
und	O	O	O	O	O	O	O	O	O
Sache	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
ὕβοις	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	O
fliesst	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
oft	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
Eins	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

(	O	O	O	O	O	O	O	O	NoSpaceAfter
Martin	B-pers	O	B-pers.other	O	O	O	Q954657	O	LED0.00
erklärt	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
um	O	O	O	O	O	O	O	O	O
eddvsuos	O	O	O	O	O	O	O	O	O
in	O	O	O	O	O	O	O	O	O
seiner	O	O	O	O	O	O	O	O	O
gewöhnlichen	O	O	O	O	O	O	O	O	O
Bedeutung	O	O	O	O	O	O	O	O	O
zu	O	O	O	O	O	O	O	O	O
fassen	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
In	O	O	O	O	O	O	O	O	O
tutis	O	O	O	O	O	O	O	O	O
a	O	O	O	O	O	O	O	O	O
venio	O	O	O	O	O	O	O	O	O
et	O	O	O	O	O	O	O	O	O
tranquillis	O	O	O	O	O	O	O	O	NoSpaceAfter
convallibus	O	O	O	O	O	O	O	O	O
securi	O	O	O	O	O	O	O	O	O
agunt	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
quemadmodum	O	O	O	O	O	O	O	O	O
ferae	O	O	O	O	O	O	O	O	O
talibus	O	O	O	O	O	O	O	O	O
locis	O	O	O	O	O	O	O	O	O
lalere	O	O	O	O	O	O	O	O	O
amant	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

Ο	B-work	O	B-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.40
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.40
Β	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|NoSpaceAfter|LED0.40
.	I-work	O	I-work.primlit	O	O	O	Q148643	O	InPrimaryReference|LED0.40
888	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.33
ὑπέροπτα	O	O	O	O	O	O	O	O	O
πορεύεται.	O	O	O	O	O	O	O	O	NoSpaceAfter
0	B-work	O	B-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.20
C	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|NoSpaceAfter|LED0.20
.	I-work	O	I-work.primlit	O	O	O	Q294001	O	InPrimaryReference|LED0.20
1696	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
οὐ	O	O	O	O	O	O	O	O	O
κατάμεμπτ᾽	O	O	O	O	O	O	O	O	O
ἔβητον	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

(	O	O	O	O	O	O	O	O	NoSpaceAfter
Hermann	B-pers	O	B-pers.other	O	O	O	Q77616	O	LED0.00
arag	O	O	O	O	O	O	O	O	NoSpaceAfter
;	O	O	O	O	O	O	O	O	O
Anta	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
Dindorf	B-pers	O	B-pers.other	O	O	O	Q67533	O	NoSpaceAfter|LED0.00
ἀτάρβητος	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	NoSpaceAfter
)	O	O	O	O	O	O	O	O	EndOfSentence

200	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ἕστακεν	O	O	O	O	O	O	O	O	O
(	O	O	O	O	O	O	O	O	NoSpaceAfter
κεῖται	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
πέπηγεν),	O	O	O	O	O	O	O	O	NoSpaceAfter
wurzelt	O	O	O	O	O	O	O	O	O
fest	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
gegenüber	O	O	O	O	O	O	O	O	O
dem	O	O	O	O	O	O	O	O	O
δρμᾶσϑαι	O	O	O	O	O	O	O	O	O
der	O	O	O	O	O	O	O	O	O
ὕβρις	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
706	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	InPrimaryReference
1084	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

201	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
ναὸς	O	O	O	O	O	O	O	O	O
ἀρωγοί	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
wie	O	O	O	O	O	O	O	O	O
350	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|LED0.00
γένος	O	O	O	O	O	O	O	O	O
ναΐας	O	O	O	O	O	O	O	O	O
ἀρωγὸν	O	O	O	O	O	O	O	O	O
τέχνας	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	EndOfSentence

202	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Sophokles	B-pers	O	B-pers.author	O	O	O	Q11950683	O	LED0.00
betrachtet	O	O	O	O	O	O	O	O	O
die	O	O	O	O	O	O	O	O	O
Salaminier	O	O	O	O	O	O	O	O	O
geradezu	O	O	O	O	O	O	O	O	O
als	O	O	O	O	O	O	O	O	O
ureingeborne	O	O	O	O	O	O	O	O	NoSpaceAfter
Attiker	O	O	O	O	O	O	O	O	NoSpaceAfter
:	O	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O	O
Erechtheus	B-pers	O	B-pers.myth	O	O	O	Q301219	O	LED0.00
texe	O	O	O	O	O	O	O	O	O
ζείδωρος	O	O	O	O	O	O	O	O	O
ἄρουρα	O	O	O	O	O	O	O	O	O
ll	B-work	O	B-work.primlit	O	O	O	Q8275	O	InPrimaryReference|NoSpaceAfter|LED0.33
.	I-work	O	I-work.primlit	O	O	O	Q8275	O	InPrimaryReference|LED0.33
2	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|LED0.00
548	I-scope	O	I-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	O
Hesych	B-pers	O	B-pers.author	O	O	O	Q443510	O	NoSpaceAfter|LED0.00
.	I-pers	O	I-pers.author	O	O	O	Q443510	O	LED0.00
χϑονίους	O	O	O	O	O	O	O	O	O
Ἰναχίϑας"	O	O	O	O	O	O	O	O	O
αὐτόχϑονας	O	O	O	O	O	O	O	O	O
καὶ	O	O	O	O	O	O	O	O	O
οὐκ	O	O	O	O	O	O	O	O	O
ἐπήλυδας	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
von	O	O	O	O	O	O	O	O	O
den	O	O	O	O	O	O	O	O	O
Argivern	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Ant	B-work	O	B-work.primlit	O	O	O	Q241077	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.primlit	O	O	O	Q241077	O	InPrimaryReference|LED0.00
982	B-scope	O	B-scope	O	O	O	O	O	InPrimaryReference|NoSpaceAfter|LED0.00
.	O	O	O	O	O	O	O	O	EndOfSentence

204	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
τηλόϑεν	O	O	O	O	O	O	O	O	O
νοῦν	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
mit	O	O	O	O	O	O	O	O	O
x7doμενοι.	O	O	O	O	O	O	O	O	NoSpaceAfter
Es	O	O	O	O	O	O	O	O	O
ist	O	O	O	O	O	O	O	O	O
vom	O	O	O	O	O	O	O	O	O
Standpunkt	O	O	O	O	O	O	O	O	O
des	O	O	O	O	O	O	O	O	O
auf	O	O	O	O	O	O	O	O	O
Salamis	B-loc	O	B-loc	O	O	O	Q202422	O	LED0.00
zurückgebliebenen	O	O	O	O	O	O	O	O	O
Telamon	B-pers	O	B-pers.myth	O	O	O	Q331327	O	NoSpaceAfter|LED0.00
aus	O	O	O	O	O	O	O	O	O
gesagt	O	O	O	O	O	O	O	O	NoSpaceAfter
,	O	O	O	O	O	O	O	O	O
vgl	O	O	O	O	O	O	O	O	NoSpaceAfter
.	O	O	O	O	O	O	O	O	O
Krüger	B-pers	O	B-pers.author	O	O	O	O	O	InSecondaryReference|LED0.00
Gr	B-work	O	B-work.seclit	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-work	O	I-work.seclit	O	O	O	O	O	InSecondaryReference|LED0.00
50	B-scope	O	B-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
,	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.00
8	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|NoSpaceAfter|LED0.00
.	I-scope	O	I-scope	O	O	O	O	O	InSecondaryReference|LED0.00
